ID,Homepage _Duration,Aboutus_Duration,Contactus,BounceRates,ExitRates,PageValues,SpecialDay,TrafficType,Weekend,Nov,A,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,New_Visitor,Other,Returning_Visitor
1327,63.25,0,7,0.022222222,0.037037037,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1328,0,0,17,0,0.029761905,0,0,6,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1329,87.83333333,0,27,0,0.012643678,22.9160357,0.8,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1330,175.9345238,54.5,229,0.00373444,0.015020196,8.896836973,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1331,0,0,33,0.012121212,0.044444444,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1332,33,10,45,0,0.024444444,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1333,34,0,69,0.001408451,0.003553372,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1334,0,0,27,0.051190476,0.07224026,0,0.8,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1335,0,0,12,0,0.016666667,0,0,10,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1336,0,0,2,0,0.1,0,0,13,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1337,5,0,21,0,0.009090909,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1338,0,0,6,0,0.04,0,0,4,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1339,58.5,0,17,0.007058824,0.017647059,0,0,4,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1340,46.5,0,40,0.017073171,0.030325203,9.472914356,0,3,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1341,81.33333333,32.5,17,0,0.002631579,0,0,10,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1342,174.8,0,16,0,0.011111111,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1343,331.1666667,154,154,0.007332941,0.027963219,0,0,5,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1344,11.42857143,0,13,0,0.005555556,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1345,203.4166667,0,116,0,0.009314826,62.83957669,0,6,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1346,0,0,10,0.02,0.04,14.0292,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1347,79.33333333,242.0555556,17,0.006818182,0.018519814,62.16886364,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1348,0,0,1,0.2,0.2,0,0,11,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1349,0,0,1,0.2,0.2,0,0,1,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1350,45.5,0,2,0,0.066666667,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1351,34.3,0,22,0.018181818,0.045,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1352,0,0,21,0.01,0.016666667,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1353,0,0,17,0,0.025,0,0,2,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1354,418.3333333,85,127,0.004347826,0.015855776,2.321101087,1,6,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1355,0,0,5,0,0.05,0,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1356,12,0,11,0.05,0.066666667,0,0,13,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1357,10,342.5,55,0.005660377,0.032620545,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1358,0,0,1,0.2,0.2,0,0,11,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1359,0,0,12,0,0.019047619,0,0,3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1360,131.9642857,1039.166667,61,0.000533333,0.019203175,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1361,0,0,2,0,0.066666667,21.47899475,0,20,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1362,0,0,6,0,0.016666667,0,0.4,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1363,94.6,108.8,42,0,0.032222222,0,0,1,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1364,0,82.5,9,0.016666667,0.055555556,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1365,63,0,5,0,0.025,0,0,9,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1366,0,0,3,0,0.066666667,0,0,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1367,143.1666667,0,50,0,0.010160428,13.60512012,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1368,58,0,5,0,0.016666667,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1369,0,0,4,0.075,0.108333333,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1370,0,0,2,0,0.1,0,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1371,0,0,19,0.010526316,0.024642375,0,0,4,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1372,19,0,43,0.023809524,0.04015873,0,0,2,TRUE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1373,58,115,71,0.006578947,0.017192982,0,0.8,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1374,9,0,50,0,0.006339869,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1375,0,0,3,0,0.066666667,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1376,107,0,4,0,0.016666667,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1377,21.2,0,12,0.015384615,0.019230769,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1378,36.3,0,1,0.053333333,0.093333333,0,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1379,140.5833333,87,69,0.003424658,0.021575342,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1380,275,97,34,0.010810811,0.029597244,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1381,53.5,0,16,0,0.022916667,0,0,2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1382,0,0,2,0.2,0.2,0,0,20,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1383,0,0,108,0.012037037,0.030709877,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1384,4,0,22,0.002083333,0.039814815,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,0,0,9,0.055555556,0.122222222,0,1,2,TRUE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1386,29.75,0,12,0,0.005555556,50.51764193,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1387,136,0,39,0,0.020731707,3.941736143,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1388,0,0,8,0.022222222,0.022222222,0,0.6,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1389,326.4946809,0,92,0.0005,0.011495239,17.28402947,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390,0,0,43,0,0.011627907,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1391,0,0,7,0.028571429,0.095238095,0,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1392,67.5,0,11,0,0.016666667,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1393,0,23,52,0.009615385,0.024839744,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1394,247.1,0,8,0,0.030769231,0,0,1,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1395,251.8142857,101.8,37,0.001025641,0.007997558,4.683075961,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1396,145.7708333,408.5,139,0.003477444,0.015531015,67.39709637,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1397,0,0,2,0,0.05,0,0,1,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1398,29,113,14,0,0.003571429,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1399,0,0,24,0.041666667,0.0625,0,1,4,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1400,500,0,54,0.000595238,0.011252834,2.82745293,0,1,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1401,39.48,0,33,0,0.005555556,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1402,0,0,42,0.02,0.035454545,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1403,0,0,4,0,0.083333333,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1404,0,0,5,0,0.04,0,0,13,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1405,184.4583333,8.166666667,44,0.017391304,0.026402848,10.57361945,0,1,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1406,0,0,111,0.005405405,0.038192738,0,0,3,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,0,0,53,0.007272727,0.025454545,31.90320066,0,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1408,0,0,1,0.2,0.2,0,0.6,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1409,268.08,0,13,0.042105263,0.064912281,0,0,13,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1410,37,0,46,0.030434783,0.05,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1411,169.5,724,31,0.005714286,0.023761905,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1412,72.66666667,345,24,0,0.035897436,6.482798269,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1413,288,0,16,0.010526316,0.036842105,0,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1414,0,0,1,0.2,0.2,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1415,0,0,20,0,0.028421053,0,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1416,0,0,13,0,0.015384615,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1417,712,0,77,0.002564103,0.00982906,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1418,0,0,4,0,0.066666667,0,0,2,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1419,0,0,4,0,0.05,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1420,0,91.2,24,0.052564103,0.049224806,0,0,20,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1421,42.18181818,0,12,0,0.01,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1422,52.16666667,110.75,65,0.002941176,0.017081105,3.277744575,0,2,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1423,77,447,34,0,0.02398374,22.80152439,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1424,103,0,20,0,0.005,19.18108767,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1425,491.6666667,0,48,0.003773585,0.010539084,0,0,20,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1426,122.0416667,0,14,0,0.025,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1427,943,16,7,0,0.0375,0,0,6,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1428,70.83333333,30,27,0.003125,0.0125,23.554375,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1429,165.9166667,150.5,42,0.009614512,0.021287825,0,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1430,0,0,6,0,0.033333333,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1431,259.2836478,12,53,0.0004329,0.015548371,22.22165124,0,6,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1432,0,0,34,0,0.014052288,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1433,124.4,7,7,0,0.02,0,0,11,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1434,0,0,4,0,0.066666667,0,0,20,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1435,0,0,3,0,0.033333333,0,0,10,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1436,0,0,3,0.066666667,0.133333333,0,0,3,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1437,0,0,1,0.2,0.2,0,0,11,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1438,138.75,0,69,0,0.000544218,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1439,0,0,18,0,0.009705882,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1440,0,0,3,0.1,0.166666667,0,0.6,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1441,0,0,17,0,0.02125,33.32796813,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1442,0,0,1,0.2,0.2,0,0.4,4,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1443,46.5,0,3,0,0.028571429,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1444,578.5,913,31,0,0.005896806,22.58886486,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1445,19,0,56,0.013793103,0.049396552,0,0.6,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1446,0,0,12,0,0.008333333,0,0,10,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1447,37,0,8,0.014285714,0.033333333,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1448,0,0,22,0.009090909,0.036363636,0,0,4,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,0,27,20,0.004761905,0.023809524,0,0.6,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1450,0,0,6,0.066666667,0.066666667,0,0,2,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1451,0,0,9,0,0.022222222,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1452,0,0,8,0,0.0125,0,0,2,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1453,0,0,68,0.018137255,0.028272059,0,1,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1454,0,0,108,0.005555556,0.022751323,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1455,14,0,46,0,0.01037037,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,0,0,19,0,0.010526316,0,0,2,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1457,0,0,1,0,0.1,0,0.4,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1458,121.5,0,2,0,0.023809524,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1459,0,0,9,0,0.022222222,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1460,4,123.3333333,79,0.028733963,0.046198341,0,0,13,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1461,0,0,10,0.02,0.1,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1462,0,0,7,0.057142857,0.085714286,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1463,7,15,17,0,0.019047619,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1464,54.6,22.13333333,44,0.008510638,0.018561297,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1465,0,0,10,0,0.011111111,18.85445822,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1466,177.6,0,17,0.009090909,0.022727273,31.99181419,0,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1467,90,0,22,0.026086957,0.045217391,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1468,136.5555556,0,59,0.002985075,0.011923715,8.567426866,0,2,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1469,0,0,18,0.038888889,0.072222222,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1470,0,0,39,0.00125,0.03125,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1471,118,0,32,0.021621622,0.046846847,1.297677921,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1472,0,0,11,0,0.007407407,0,0,4,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1473,0,0,16,0.025,0.03125,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1474,-1,-1,1,0.2,0.2,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1475,365.1166667,65.5,149,0.011520436,0.027243522,0,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1476,19.4,0,18,0.034126984,0.035714286,18.22752549,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1477,0,0,1,0.2,0.2,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1478,0,0,10,0.08,0.106666667,0,0.2,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1479,90.7,65.4,13,0.035294118,0.048235852,19.74930078,0,4,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1480,305,0,16,0,0.041666667,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1481,0,0,31,0.006666667,0.008333333,77.04199767,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1482,0,19.25,4,0,0.033333333,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1483,0,0,2,0.033333333,0.055555556,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1484,0,0,21,0.003174603,0.01031746,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1485,60.5,0,5,0,0.025,0,0,20,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1486,0,0,62,0.003278689,0.027868852,12.71367924,0,1,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1487,726.3666667,0,80,0.002272727,0.0163943,8.069027652,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1488,0,0,106,0.001886792,0.014426543,1.324135445,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1489,0,0,6,0.033333333,0.066666667,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1490,71.4,0,14,0.03,0.076666667,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1491,0,0,9,0,0.044444444,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1492,397.7,1093.3,66,0.014979592,0.017561939,6.282904602,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1493,0,0,1,0.2,0.2,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1494,0,0,14,0,0.007692308,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1495,0,0,4,0.0625,0.11875,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1496,29.5,0,36,0.005555556,0.022839506,68.25041784,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1497,173.0833333,424.5,115,0.005346832,0.021971597,0,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1498,22,0,9,0.033333333,0.048148148,0,0,1,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1499,40.25,0,19,0,0.010526316,0,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1500,45.8,43.2,30,0,0.005882353,40.43578994,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1501,66.16666667,120,204,0.004807692,0.015384615,0,0.4,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1502,0,0,21,0.005,0.025,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1503,0,0,7,0,0.014285714,0,0,2,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1504,70.5,0,20,0,0.013157895,0,0,20,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1505,54,0,31,0,0.006666667,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1506,206.25,0,16,0,0.011111111,10.17711218,0,4,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1507,0,0,20,0,0.000956938,0,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1508,0,56,10,0,0.016666667,0,0,2,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509,35,0,7,0,0.044444444,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1510,0,0,8,0,0.05,0,0,20,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1511,648,168.8333333,31,0.000555556,0.021511104,6.938235354,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1512,0,0,2,0,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1513,98,61,83,0.002873563,0.022487296,0,0,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1514,54.8,28.2,24,0,0.008,44.35972562,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
